bits,delta
8.000000000000000000e+00,-2.200000000000001954e-02
7.000000000000000000e+00,4.600000000000004086e-02
6.000000000000000000e+00,7.799999999999995826e-02
5.000000000000000000e+00,5.500000000000000444e-01
3.000000000000000000e+00,1.320000000000000062e-01
