bits,value
3.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,2.938238747553816380e-02
6.000000000000000000e+00,1.106934434434434511e-01
7.000000000000000000e+00,1.036371664050235453e-01
8.000000000000000000e+00,9.374933333333333729e-02
9.000000000000000000e+00,8.399926707710347884e-02
