bits,pct_error
2.000000000000000000e+00,9.969132685028345975e+01
3.000000000000000000e+00,9.747909267919253296e+01
4.000000000000000000e+00,8.898886581965251708e+01
5.000000000000000000e+00,7.100932859214006498e+01
6.000000000000000000e+00,5.009510288987539184e+01
7.000000000000000000e+00,3.234879723956099440e+01
8.000000000000000000e+00,1.974055322991535633e+01
9.000000000000000000e+00,1.167287993846477612e+01
1.000000000000000000e+01,6.760375941815102152e+00
1.100000000000000000e+01,3.840725613444779807e+00
1.200000000000000000e+01,2.154754834513353146e+00
1.300000000000000000e+01,1.193380511604842820e+00
1.400000000000000000e+01,6.557988317114655796e-01
1.500000000000000000e+01,3.529827201644172852e-01
1.600000000000000000e+01,1.858818869928590412e-01
1.700000000000000000e+01,9.601826254001291638e-02
1.800000000000000000e+01,4.869155661487308689e-02
1.900000000000000000e+01,2.357220182924704352e-02
2.000000000000000000e+01,1.150308987387817575e-02
2.100000000000000000e+01,5.100959345174359109e-03
2.200000000000000000e+01,1.196618681391137078e-03
2.300000000000000000e+01,8.711334487040315407e-05
2.400000000000000000e+01,1.638702602914855926e-06
2.500000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,0.000000000000000000e+00
